Date,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index
20-05-2013,38.0952381,100.5714286,Fair,7.75,12.472385,266.1875,CALM,28.75238095,39.71428571,100.5714286,1.785714286,CLR,0
21-05-2013,37.47474747,99.45454545,Fair,7.295454545,11.74086682,271.5909091,W,28.74477273,40.93181818,99.45454545,2.25,CLR,0
22-05-2013,36.78030303,98.20454545,Fair,8.069767442,12.98699953,269.5348837,W,28.74590909,40.1627907,98.20454545,1.590909091,CLR,0
23-05-2013,38.41975309,101.1555556,Fair,9.022222222,14.51982311,272.6666667,WSW,28.698,44.66666667,101.1555556,2.088888889,CLR,0
24-05-2013,38.42377261,101.1627907,Fair,8.1,13.035654,285.25,WNW,28.6827907,48.79069767,101.1627907,1.511627907,CLR,0
25-05-2013,38.22222222,100.8,Fair,7.813953488,12.57530791,299.0697674,NW,28.71066667,52.46666667,100.8,1.377777778,CLR,0
26-05-2013,37.22222222,99,Fair,6.844444444,11.01503822,250.2222222,W,28.73543478,51,99.08695652,1.804347826,CLR,-5.97826087
27-05-2013,36.28787879,97.31818182,Partly Cloudy,7.619047619,12.2616381,210.4761905,WSW,28.74954545,59.34090909,98.11363636,1,SCT,-91.27272727
28-05-2013,36.79586563,98.23255814,Fair,9,14.48406,272.0689655,CALM,28.7644186,53.51162791,98.51162791,1.441860465,FEW,-18.27906977
29-05-2013,36.4691358,97.64444444,Fair,7.093023256,11.41508605,254.8837209,NW,28.76111111,45.86666667,97.64444444,1.444444444,FEW,-34.8
30-05-2013,34.8989899,94.81818182,Fair,7.790697674,12.5378814,252.5581395,NW,28.73454545,43.61363636,94.81818182,1.477272727,CLR,-32.40909091
31-05-2013,34.04761905,93.28571429,Fair,8,12.87472,86.11111111,E,28.72071429,55.76190476,93.5,1.5,CLR,0
01-06-2013,31.67901235,89.02222222,Fair,11.33333333,18.23918667,124,SE,28.79933333,66.68888889,91.8,2,CLR,-0.133333333
02-06-2013,32.39130435,90.30434783,Fair,9.891304348,15.91847174,107.173913,E,28.78869565,68.91304348,94.69565217,2.152173913,CLR,-22.36956522
03-06-2013,33.7037037,92.66666667,Fair,8.238095238,13.25789619,107.3809524,ESE,28.75857143,70.45238095,98.69047619,1.523809524,SCT,-65.47619048
04-06-2013,35.78282828,96.40909091,Fair,6.363636364,10.24125455,100.9090909,ENE,28.75840909,69.43181818,102.6363636,1.522727273,FEW,-27.70454545
05-06-2013,38.37037037,101.0666667,Fair,7.538461538,12.13194769,205.8974359,NW,28.71666667,63.57777778,104.0666667,1,FEW,-44.24444444
06-06-2013,34.14141414,93.45454545,Fair,7.977272727,12.83814409,105,E,28.67272727,71.77272727,101.75,1.176136364,CLR,-11.90909091
07-06-2013,33.13131313,91.63636364,Mostly Cloudy,8.931818182,14.37433227,128.6363636,ESE,28.71204545,70.72727273,98.09090909,0.994318182,BKN,-136.9090909
08-06-2013,34.52020202,94.13636364,Partly Cloudy,8.931818182,14.37433227,106.5909091,ESE,28.67386364,74.22727273,105.0454545,1.386363636,SCT,-74
09-06-2013,35.8459596,96.52272727,Partly Cloudy,9.025641026,14.52532513,167.9487179,E,28.63181818,73.65909091,108.0454545,1.340909091,SCT,-82.52272727
10-06-2013,36.61835749,97.91304348,Fair,7.934782609,12.76976304,218.9130435,WNW,28.62956522,70.23913043,105.8478261,1.304347826,CLR,-12.19565217
11-06-2013,31.0298103,87.85365854,Partly Cloudy,9.170731707,14.75882537,147.804878,ESE,28.71658537,71.65853659,93.85365854,1.341463415,SCT,-113.6829268
12-06-2013,32.58101852,90.64583333,Fair,7.139534884,11.48993907,127.4418605,E,28.710625,73,98.95833333,1.583333333,FEW,-91.04166667
13-06-2013,30.56790123,87.02222222,Partly Cloudy,9.511111111,15.30661156,80.66666667,E,28.708,74.44444444,95.73333333,1.044444444,SCT,-131.6444444
14-06-2013,30.81300813,87.46341463,Partly Cloudy,6.341463415,10.20557073,100,ENE,28.69097561,73.63414634,95.34146341,1.036097561,SCT,-86.63414634
15-06-2013,30.39855072,86.7173913,Partly Cloudy,11.76086957,18.92723783,95.2173913,ESE,28.69108696,73.63043478,93.08695652,1.565217391,SCT,-97.2826087
16-06-2013,26.70940171,80.07692308,Mostly Cloudy,8.820512821,14.1952041,74.1025641,E,28.64923077,77.15384615,84.94871795,0.801025641,BKN,-134.7948718
17-06-2013,26.88034188,80.38461538,Mostly Cloudy,7.282051282,11.71929641,181.2820513,ESE,28.57974359,76.48717949,85.42105263,0.971794872,BKN,-147.1282051
18-06-2013,27.90123457,82.22222222,Mostly Cloudy,5.911111111,9.512987556,75.22727273,E,28.65666667,79.91111111,92.66666667,0.831555556,BKN,-179.4444444
19-06-2013,30.08454106,86.15217391,Partly Cloudy,4.847826087,7.801800435,164.2222222,ESE,28.71717391,74.63043478,93.2173913,0.967173913,SCT,-93.10869565
20-06-2013,33.40740741,92.13333333,Fair,5.783783784,9.308074595,184.7222222,CALM,28.696,71.15555556,99.13333333,0.966222222,CLR,-1.955555556
21-06-2013,35.61728395,96.11111111,Fair,7.026315789,11.30773105,199.2105263,CALM,28.636,69.66666667,102.9777778,0.995111111,CLR,-37.57777778
22-06-2013,35.73671498,96.32608696,Fair,8.391304348,13.50446174,215.4347826,W,28.64478261,69.80434783,103.4782609,0.996956522,CLR,-11.84782609
23-06-2013,35.14492754,95.26086957,Fair,7.782608696,12.52486348,206.5217391,NW,28.63652174,74.02173913,106.5217391,1.152173913,FEW,-45.95652174
24-06-2013,33.51449275,92.32608696,Fair,9.155555556,14.73440178,172,ESE,28.63630435,76.08695652,104.9565217,1.195652174,SCT,-60.60869565
25-06-2013,30.10869565,86.19565217,Partly Cloudy,9.695652174,15.60360087,114.7826087,ESE,28.71586957,77.47826087,97.7173913,1.086956522,SCT,-86.86956522
26-06-2013,30.13888889,86.25,Partly Cloudy,7.454545455,11.99689818,104.7727273,E,28.72295455,77.72727273,97.52272727,1,SCT,-128.5227273
27-06-2013,31.31205674,88.36170213,Partly Cloudy,6.934782609,11.16042304,127.3913043,ESE,28.66723404,76.93617021,100.1914894,1.041914894,SCT,-122.2765957
28-06-2013,30.48148148,86.86666667,Mostly Cloudy,8.288888889,13.33964044,115.7777778,ESE,28.64688889,76.6,97.42222222,1.177777778,BKN,-134.2222222
29-06-2013,32.82828283,91.09090909,Mostly Cloudy,7.863636364,12.65526455,196.8181818,W,28.62863636,75.02272727,101.6363636,1,BKN,-112.6590909
30-06-2013,32.60869565,90.69565217,Mostly Cloudy,7.347826087,11.82515043,226.7391304,NW,28.68456522,71.43478261,97.47826087,1.565217391,BKN,-138.2173913
01-07-2013,33.11868687,91.61363636,Mostly Cloudy,7.840909091,12.61868864,204.7727273,W,28.63613636,74.90909091,102.2954545,1.045454545,BKN,-130.0454545
02-07-2013,32.86231884,91.15217391,Mostly Cloudy,8.086956522,13.01466261,139.5652174,ESE,28.63173913,76.91304348,104.2173913,1,BKN,-136.0434783
03-07-2013,30.53140097,86.95652174,Mostly Cloudy,7.452380952,11.99341476,92.85714286,E,28.69043478,78.60869565,100.2608696,1.065217391,BKN,-142.326087
04-07-2013,31.81481481,89.26666667,Mostly Cloudy,9.422222222,15.16355911,97.33333333,E,28.67666667,77.53333333,102.2666667,1.422222222,BKN,-124.4222222
05-07-2013,31.57004831,88.82608696,Partly Cloudy,9.347826087,15.04383043,111.3043478,E,28.6826087,78.13043478,102.2608696,1,SCT,-98.97826087
06-07-2013,30.53030303,86.95454545,Partly Cloudy,10.27272727,16.53231091,109.7727273,ESE,28.76113636,78.22727273,99.52272727,1.159090909,SCT,-135.8409091
07-07-2013,29.93961353,85.89130435,Partly Cloudy,7.586956522,12.20999261,122.173913,ESE,28.76086957,79.43478261,99.60869565,0.989130435,SCT,-125.3913043
08-07-2013,29.28030303,84.70454545,Mostly Cloudy,6.25,10.058375,191.8181818,SW,28.69909091,79.54545455,96.90909091,1.157045455,BKN,-137.75
09-07-2013,28.91534392,84.04761905,Mostly Cloudy,6.261904762,10.07753381,237.3809524,SW,28.65904762,79.0952381,94.76190476,1,BKN,-133.0714286
10-07-2013,28.30687831,82.95238095,Mostly Cloudy,7.371428571,11.86313486,198.2857143,CALM,28.62928571,78.23809524,92.19047619,1.071428571,BKN,-135.4761905
11-07-2013,30.66919192,87.20454545,Partly Cloudy,5.939393939,9.558504242,168.1818182,CALM,28.68204545,79.61363636,101.3636364,1,SCT,-96.63636364
12-07-2013,28.53174603,83.35714286,Mostly Cloudy,7.076923077,11.38917538,96.41025641,E,28.75690476,80.30952381,95.66666667,1,BKN,-146.8333333
13-07-2013,31.1627907,88.09302326,Partly Cloudy,6.465116279,10.40457023,98.8372093,E,28.72395349,79.41860465,102.4418605,0.967674419,SCT,-120.1162791
14-07-2013,30.95061728,87.71111111,Partly Cloudy,5.636363636,9.070825455,117.1875,CALM,28.69,79.71111111,102.5111111,0.999555556,SCT,-115.8666667
15-07-2013,31.03864734,87.86956522,Mostly Cloudy,6.1,9.816974,128.25,E,28.69956522,79.47826087,102.5652174,1,BKN,-115.7608696
16-07-2013,30.38271605,86.68888889,Mostly Cloudy,5.30952381,8.544829048,116.4761905,ESE,28.72666667,80.04444444,101.9777778,1.154,BKN,-131.5777778
17-07-2013,30.26570048,86.47826087,Partly Cloudy,5.368421053,8.639614737,128.9473684,ESE,28.70673913,81.34782609,103.2826087,1,SCT,-99.52173913
18-07-2013,30.58080808,87.04545455,Mostly Cloudy,4.702702703,7.568247568,132.972973,ESE,28.64227273,81.27272727,104.25,0.991136364,BKN,-144.8863636
19-07-2013,31.21980676,88.19565217,Mostly Cloudy,7.409090909,11.92374636,197.2727273,SW,28.59934783,79.58695652,103.5217391,1.282608696,BKN,-141.8695652
20-07-2013,26.58119658,79.84615385,Cloudy,6,9.65604,142.2222222,E,28.70846154,77.71794872,85.94871795,0.985384615,OVC,-122.1282051
21-07-2013,28.77525253,83.79545455,Mostly Cloudy,4.111111111,6.616175556,131.1538462,CALM,28.65727273,79.04545455,94.59090909,0.792272727,BKN,-140.9545455
22-07-2013,28.52713178,83.34883721,Mostly Cloudy,5.380952381,8.659781905,142.6190476,ESE,28.65,81.06976744,96.65116279,0.888837209,BKN,-167.3255814
23-07-2013,30.29040404,86.52272727,Mostly Cloudy,6.279069767,10.10515814,98.8372093,E,28.70522727,79.59090909,99.79545455,1.130454545,BKN,-128.2272727
24-07-2013,30.03787879,86.06818182,Mostly Cloudy,6.046511628,9.730893023,104.1860465,E,28.67659091,81.09090909,102.0681818,1.181818182,BKN,-96.31818182
25-07-2013,28.32070707,82.97727273,Mostly Cloudy,6.046511628,9.730893023,133.0232558,ESE,28.625,79.72727273,93.86363636,0.999545455,BKN,-106.3636364
26-07-2013,29.6124031,85.30232558,Mostly Cloudy,6.394736842,10.29130579,105.2631579,E,28.61511628,78.72093023,96.18604651,1.066511628,BKN,-125.3488372
27-07-2013,29.01808786,84.23255814,Mostly Cloudy,6.28125,10.10866688,105.3125,E,28.67093023,79.69767442,96.39534884,1.15627907,BKN,-134.3953488
28-07-2013,31.34057971,88.41304348,Partly Cloudy,4.88,7.8535792,205.2,CALM,28.70086957,79.7173913,103.2391304,1.210217391,SCT,-108.0434783
29-07-2013,30.82621083,87.48717949,Mostly Cloudy,5.84375,9.404580625,209.6875,W,28.70692308,80.79487179,104.1282051,1.136923077,BKN,-143.7435897
30-07-2013,29.92424242,85.86363636,Mostly Cloudy,6.105263158,9.825444211,261.0526316,W,28.68,81.31818182,102.3409091,0.982045455,BKN,-176.2272727
31-07-2013,27.68518519,81.83333333,Mostly Cloudy,6.513513514,10.48245784,242.7027027,WSW,28.65488372,78.38095238,90.14285714,0.994883721,BKN,-140.3255814
01-08-2013,29.4005848,84.92105263,Mostly Cloudy,6,9.65604,71.85185185,CALM,28.69578947,79.78947368,96.94736842,0.976578947,BKN,-154
02-08-2013,30.43478261,86.7826087,Mostly Cloudy,8.891304348,14.30913174,92.17391304,E,28.73543478,79.73913043,101.1086957,1.173913043,BKN,-133.3913043
03-08-2013,30.71604938,87.28888889,Partly Cloudy,8.644444444,13.91185022,106,E,28.78,79.93333333,102.2444444,1.066666667,SCT,-139.6666667
04-08-2013,31.51515152,88.72727273,Partly Cloudy,5.517241379,8.879117241,125.3571429,CALM,28.76931818,78.56818182,102.6363636,1.204318182,SCT,-74.45454545
05-08-2013,29.11616162,84.40909091,Partly Cloudy,5.704545455,9.180553182,205.4545455,W,28.76363636,80.95454545,98.81818182,1.104772727,SCT,-131.0909091
06-08-2013,26.94444444,80.5,Cloudy,4.743589744,7.634048718,174.6153846,E,28.805,79.76190476,87.45238095,0.839047619,OVC,-159.3571429
07-08-2013,27.70685579,81.87234043,Cloudy,4.4,7.081096,197.6,CALM,28.80638298,80.23404255,91.70212766,0.815106383,OVC,-162.893617
08-08-2013,28.11369509,82.60465116,Mostly Cloudy,5.0625,8.14728375,180.9375,CALM,28.77883721,79.79069767,92.72093023,0.999534884,BKN,-173.9534884
09-08-2013,26.97530864,80.55555556,Mostly Cloudy,5.051282051,8.129230256,127.4358974,ENE,28.766,78.02222222,86.91111111,0.960888889,BKN,-156.5111111
10-08-2013,28.59903382,83.47826087,Mostly Cloudy,5.315789474,8.554912632,83.94736842,E,28.76152174,79.7173913,94.23913043,0.925434783,BKN,-138.8913043
11-08-2013,28.82716049,83.88888889,Mostly Cloudy,6.317073171,10.16631854,93.65853659,E,28.79133333,80.68888889,97.11111111,0.938666667,BKN,-151.4444444
12-08-2013,29.53282828,85.15909091,Mostly Cloudy,5.931818182,9.546312273,106.5909091,E,28.79227273,80.68181818,99.79545455,0.9525,BKN,-142.3636364
13-08-2013,28.93617021,84.08510638,Mostly Cloudy,8.404255319,13.52530426,104.4680851,E,28.75851064,80.9787234,98,0.958510638,BKN,-131.2978723
14-08-2013,28.73015873,83.71428571,Mostly Cloudy,9.071428571,14.59901286,112.6190476,E,28.76214286,79.42857143,93.85714286,0.961428571,BKN,-138.6428571
15-08-2013,27.66381766,81.79487179,Mostly Cloudy,7.209302326,11.6022186,120.6976744,ESE,28.79564103,79.79487179,91.07692308,1.084883721,BKN,-178.2325581
16-08-2013,26.96382429,80.53488372,Mostly Cloudy,6.236842105,10.03719947,115.2631579,E,28.7727907,78.25581395,87.11627907,0.946046512,BKN,-162.3255814
17-08-2013,27.43386243,81.38095238,Mostly Cloudy,5.547619048,8.928005238,138.3333333,SE,28.72857143,79.45238095,89.73809524,0.86952381,BKN,-170.7857143
18-08-2013,27.7002584,81.86046512,Mostly Cloudy,4.666666667,7.510253333,195.1851852,CALM,28.73790698,79.8372093,91.74418605,0.963953488,BKN,-129.7906977
19-08-2013,28.09116809,82.56410256,Cloudy,5.225806452,8.410099355,272.9032258,WNW,28.75897436,80.76923077,93.82051282,0.987692308,OVC,-198.0512821
20-08-2013,27.51937984,81.53488372,Mostly Cloudy,4.357142857,7.012124286,239.2857143,CALM,28.72674419,79.30232558,89.55813953,0.987906977,BKN,-105.372093
21-08-2013,28.94308943,84.09756098,Mostly Cloudy,6.625,10.6618775,250,W,28.7202439,79.70731707,95.04878049,1.287073171,BKN,-98.26829268
22-08-2013,27.5308642,81.55555556,Mostly Cloudy,5.710526316,9.190178421,229.7368421,W,28.79133333,77.8,89.06666667,1.021777778,BKN,-136.7555556
23-08-2013,30.19753086,86.35555556,Partly Cloudy,4.724137931,7.602744138,67.5862069,CALM,28.78755556,79.62222222,99.08888889,0.907333333,SCT,-96.44444444
24-08-2013,31.39479905,88.5106383,Partly Cloudy,6.583333333,10.59482167,94.58333333,CALM,28.78574468,79.89361702,104.0425532,0.999148936,SCT,-84.08510638
25-08-2013,30.60386473,87.08695652,Partly Cloudy,4.6,7.402964,207,CALM,28.75195652,81.2173913,104.5434783,1.102608696,SCT,-99.10869565
26-08-2013,31.21980676,88.19565217,Partly Cloudy,6.903225806,11.10963742,267.0967742,W,28.71456522,80.80434783,105.1521739,0.985,SCT,-89.41304348
27-08-2013,31.06280193,87.91304348,Partly Cloudy,8.369565217,13.46947609,264.5652174,W,28.73869565,78.5,101.7608696,1,SCT,-92.84782609
28-08-2013,29.19082126,84.54347826,Partly Cloudy,6.227272727,10.02179909,275.6818182,W,28.84,74.73913043,92.43478261,0.997173913,SCT,-124.6956522
29-08-2013,29.4691358,85.04444444,Partly Cloudy,6.844444444,11.01503822,255.5555556,WNW,28.86533333,75.04444444,92.97777778,1.155555556,SCT,-80.91111111
30-08-2013,28.28125,82.90625,Mostly Cloudy,5.884615385,9.470346923,246.1538462,W,28.8521875,77.125,92.38709677,1.28125,BKN,-164
31-08-2013,28.62433862,83.52380952,Mostly Cloudy,7.428571429,11.95509714,243.8095238,W,28.84190476,76.42857143,91.33333333,1.666666667,BKN,-134.7619048
01-09-2013,32.12121212,89.81818182,Fair,9.272727273,14.92297091,295.4545455,WNW,28.83090909,74.81818182,100.1818182,2.545454545,FEW,-31.09090909
02-09-2013,31.17647059,88.11764706,Partly Cloudy,8.970588235,14.43672647,276.7647059,W,28.86176471,74.17647059,97,2.176470588,SCT,-43.02941176
03-09-2013,30.17730496,86.31914894,Fair,8.957446809,14.41557745,262.5531915,W,28.83702128,72.91489362,93.29787234,1.638297872,FEW,-41.29787234
04-09-2013,29.83091787,85.69565217,Fair,9.369565217,15.07881609,270,W,28.82782609,72.65217391,92.08695652,1.130434783,CLR,-29.80434783
05-09-2013,29.74637681,85.54347826,Fair,8.586956522,13.81933261,265.4347826,W,28.80217391,70.58695652,90.34782609,1.565217391,FEW,-52.2173913
06-09-2013,29.68992248,85.44186047,Fair,8.15,13.116121,270,W,28.84581395,70.41860465,90.13953488,1.441860465,FEW,-7.953488372
07-09-2013,30.32098765,86.57777778,Fair,7.30952381,11.76350905,257.8571429,W,28.90133333,70,91.24444444,1.644444444,FEW,-39.46666667
08-09-2013,29.57729469,85.23913043,Partly Cloudy,7.571428571,12.18500286,218.2857143,CALM,28.94326087,72.04347826,90.80434783,1,SCT,-98.15217391
09-09-2013,29.48148148,85.06666667,Mostly Cloudy,8.457142857,13.61041829,215.1428571,CALM,28.96369565,73.2,91,1,SCT,-109.5869565
10-09-2013,30.65432099,87.17777778,Fair,6.566666667,10.56799933,240,CALM,28.90866667,72.24444444,93.02222222,1.501555556,FEW,-58.15555556
11-09-2013,31.51851852,88.73333333,Fair,5.384615385,8.665676923,159.2105263,ESE,28.90466667,71.77777778,94.91111111,1.355555556,FEW,-62.33333333
12-09-2013,30.78282828,87.40909091,Fair,5.409090909,8.705066364,93.63636364,E,28.95977273,74.72727273,95.72727273,1.067954545,FEW,-68.88636364
13-09-2013,30.625,87.125,Fair,4.068965517,6.548348966,99.25925926,CALM,28.96225,75,95.95,1.071,FEW,-72.025
14-09-2013,31.4021164,88.52380952,Partly Cloudy,5.24,8.4329416,287.3913043,CALM,28.88833333,75.73809524,98.19047619,0.943333333,SCT,-58.76190476
15-09-2013,31.28019324,88.30434783,Fair,6.913043478,11.12543739,187.3913043,CALM,28.80652174,73.69565217,96.17391304,0.994130435,FEW,-34.7173913
16-09-2013,29.58024691,85.24444444,Fair,6.6,10.621644,204.5,SE,28.81622222,71.77777778,90.93333333,1,FEW,-74.42222222
17-09-2013,29.39613527,84.91304348,Fair,6.357142857,10.23080429,301.7857143,CALM,28.83065217,68.80434783,87.80434783,1.260217391,CLR,0
18-09-2013,29.19896641,84.55813953,Fair,7.096774194,11.42112258,302.9032258,CALM,28.82930233,70.09302326,87.74418605,1.186046512,CLR,0
19-09-2013,29.81884058,85.67391304,Fair,4.903225806,7.890957419,235.483871,CALM,28.82021739,72.17391304,90.82608696,0.999782609,CLR,-5.847826087
20-09-2013,28.88888889,84,Mostly Cloudy,7.641025641,12.29700821,75.38461538,E,28.825,73.88095238,90.92857143,1.13047619,BKN,-78.54761905
21-09-2013,26.7654321,80.17777778,Mostly Cloudy,8.422222222,13.55421911,83.55555556,ENE,28.838,74.06666667,83.64444444,1.173333333,BKN,-108.3777778
22-09-2013,28.84160757,83.91489362,Partly Cloudy,6.888888889,11.08656444,82.44444444,E,28.80702128,75.29787234,90.93617021,1.266170213,SCT,-66.38297872
23-09-2013,29.79012346,85.62222222,Fair,5.19047619,8.353240952,98.33333333,E,28.79355556,75.93333333,94.37777778,1.2,SCT,-67.28888889
24-09-2013,30.2294686,86.41304348,Mostly Cloudy,6.813953488,10.96596791,105.5813953,ESE,28.81891304,76.26086957,96.52173913,0.999347826,BKN,-80.2173913
25-09-2013,28.80614657,83.85106383,Mostly Cloudy,6.105263158,9.825444211,98.37837838,E,28.88382979,74.68085106,90.74468085,1.255319149,BKN,-100.4468085
26-09-2013,27.99242424,82.38636364,Mostly Cloudy,5.536585366,8.910248293,152.195122,ESE,28.93795455,75.45454545,88.56818182,1.4075,BKN,-67.90909091
27-09-2013,28.25757576,82.86363636,Partly Cloudy,6.96,11.2010064,282.4,CALM,28.91477273,75.45454545,89.18181818,1.181818182,SCT,-65
28-09-2013,29.25925926,84.66666667,Mostly Cloudy,4.724137931,7.602744138,253.1034483,CALM,28.89266667,74.55555556,91.15555556,1.354666667,BKN,-82.75555556
29-09-2013,28.39793282,83.11627907,Mostly Cloudy,4.966666667,7.993055333,229.6666667,W,28.85395349,76.44186047,91.88372093,0.991627907,BKN,-93.20930233
30-09-2013,27.01234568,80.62222222,Mostly Cloudy,7.292682927,11.73640634,98.7804878,E,28.87666667,75.04444444,85.51111111,1.377777778,BKN,-95.57777778
01-10-2013,28.32125604,82.97826087,Mostly Cloudy,7.326086957,11.79016478,93.91304348,E,28.94913043,73.56521739,87.93478261,1.630434783,BKN,-94.80434783
02-10-2013,28.65942029,83.58695652,Partly Cloudy,8.282608696,13.32953348,95.2173913,E,29.00586957,71.84782609,88.2173913,1.826086957,SCT,-70.06521739
03-10-2013,27.60493827,81.68888889,Partly Cloudy,8.088888889,13.01777244,91.77777778,E,28.99088889,68.8,84.22222222,1.822222222,SCT,-59.57777778
04-10-2013,24.21409214,75.58536585,Mostly Cloudy,7.56097561,12.16818049,72.92682927,E,28.94439024,71.29268293,76.24390244,1.219512195,BKN,-116.9512195
05-10-2013,27.60493827,81.68888889,Partly Cloudy,4.8,7.724832,47.71428571,NNE,28.87422222,71.62222222,84.93333333,1,SCT,-60.88888889
06-10-2013,28.50129199,83.30232558,Fair,5,8.0467,144.8709677,CALM,28.9127907,73.23255814,88.51162791,0.996511628,FEW,-47.76744186
07-10-2013,28.87654321,83.97777778,Mostly Cloudy,4.536585366,7.300908293,116.25,SE,28.99955556,73.82222222,89.88888889,0.983555556,BKN,-64.46666667
08-10-2013,29.29292929,84.72727273,Partly Cloudy,4.75,7.644365,121.3636364,ESE,29.01545455,73.25,90.90909091,1.065454545,SCT,-42.97727273
09-10-2013,29.42028986,84.95652174,Partly Cloudy,6.065217391,9.760996957,128.4782609,ESE,29.03652174,72.89130435,90.60869565,1.130434783,SCT,-52.13043478
10-10-2013,29.51536643,85.12765957,Partly Cloudy,5.058823529,8.141367059,126.7647059,CALM,29.04319149,71.53191489,89.55319149,0.999787234,SCT,-42.93617021
