,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index
801,India,IND,2022-03-19,0.0,0.0,Covid-19,28.58796296,83.45833333,Haze,3.979166667,6.403832083,143.0555556,CALM,28.88125,67,84.45833333,1.395833333,CLR,2.0625
802,India,IND,2022-03-20,16850.0,629.0,Covid-19,29.87268519,85.77083333,Haze,4.729166667,7.610837083,180.5,E,28.8375,57.54166667,84.72916667,1.6875,FEW,1.520833333
803,India,IND,2022-03-21,0.0,0.0,Covid-19,29.00462963,84.20833333,Haze,5.4375,8.75078625,291.2121212,NW,28.905625,62.41666667,84.77083333,1.41625,FEW,1.895833333
804,India,IND,2022-03-22,0.0,0.0,Covid-19,28.42789598,83.17021277,Haze,8.212765957,13.21713277,286.1702128,WNW,28.93744681,59.87234043,83.04255319,1.659574468,CLR,2.14893617
805,India,IND,2022-03-23,0.0,0.0,Covid-19,27.84722222,82.125,Haze,3.6875,5.93444125,273.9393939,CALM,28.93,58.5,81.64583333,1.458333333,CLR,2.0
806,India,IND,2022-03-24,0.0,0.0,Covid-19,28.19444444,82.75,Haze,4.229166667,6.806167083,287.3076923,CALM,28.880625,51.70833333,81.25,1.875,CLR,2.166666667
807,India,IND,2022-03-25,0.0,0.0,Covid-19,27.74305556,81.9375,Haze,6.0625,9.75662375,271.5384615,W,28.92875,57.9375,81.27083333,1.458333333,CLR,2.208333333
808,India,IND,2022-03-26,0.0,0.0,Covid-19,26.78486998,80.21276596,Haze,7.638297872,12.2926183,264.5,W,28.98085106,52.9787234,79.06382979,1.680851064,CLR,2.212765957
809,India,IND,2022-03-27,11612.0,4525.0,Covid-19,31.08187135,87.94736842,Haze,3.842105263,6.183253684,294,CALM,28.96526316,43.52631579,85.21052632,2.368421053,CLR,0.789473684
810,India,IND,2022-03-28,0.0,0.0,Covid-19,29.75694444,85.5625,Haze,3.770833333,6.068552917,250.8,CALM,28.94333333,45.72916667,83.16666667,1.75,CLR,2.270833333
811,India,IND,2022-03-29,0.0,0.0,Covid-19,30.74074074,87.33333333,Haze,3.770833333,6.068552917,282.5,CALM,28.890625,45.33333333,85.04166667,1.541666667,CLR,2.270833333
812,India,IND,2022-03-30,0.0,0.0,Covid-19,31.06382979,87.91489362,Haze,2.255319149,3.629575319,212.2222222,CALM,28.89340426,47.19148936,85.55319149,1.978723404,CLR,2.340425532
813,India,IND,2022-03-31,0.0,0.0,Covid-19,30.94907407,87.70833333,Haze,4.4375,7.14144625,110,E,28.909375,49.60416667,85.625,1.1875,CLR,2.291666667
814,India,IND,2022-04-01,0.0,0.0,Covid-19,15.88652482,60.59574468,Fog,1.574468085,2.533854468,276.875,CALM,29.22106383,48.04255319,60.7826087,0.904255319,BKN,0.446808511
815,India,IND,2022-04-02,0.0,0.0,Covid-19,12.98611111,55.375,Fog,6.770833333,10.89657292,280.9756098,W,28.97666667,53.04166667,55.375,0.744166667,BKN,0.625
816,India,IND,2022-04-03,8678.0,341.0,Covid-19,20.23148148,68.41666667,Haze,6.916666667,11.13126833,284.5,WNW,29.18333333,59.70833333,68.41666667,1.474583333,CLR,1.645833333
817,India,IND,2022-04-04,0.0,0.0,Covid-19,30.70601852,87.27083333,Haze,5.166666667,8.314923333,264.8571429,W,28.936875,38.72916667,84.5625,2.020833333,CLR,2.291666667
818,India,IND,2022-04-05,0.0,0.0,Covid-19,31.12293144,88.0212766,Haze,7.638297872,12.2926183,107.0212766,E,28.88255319,68.14893617,91.89361702,1.085106383,SCT,1.425531915
819,India,IND,2022-04-06,0.0,0.0,Covid-19,37.12765957,98.82978723,Haze,2.787234043,4.485607234,256.8,CALM,28.7112766,48.80851064,95.53191489,2.021276596,FEW,2.510638298
820,India,IND,2022-04-07,0.0,0.0,Covid-19,34.08950617,93.36111111,Haze,5.0,8.0467,141.8181818,E,28.68,78.5,109.4722222,1.833333333,BKN,2.75
821,India,IND,2022-04-08,0.0,0.0,Covid-19,29.18439716,84.53191489,Fog,4.617021277,7.430357021,126.4705882,CALM,28.80297872,79.87234043,97.31914894,1.123404255,BKN,1.574468085
822,India,IND,2022-04-09,0.0,0.0,Covid-19,32.19907407,89.95833333,Haze,6.3125,10.15895875,252.7659574,WSW,28.805,70.875,95.95833333,3.041666667,FEW,2.1875
823,India,IND,2022-04-10,7140.0,340.0,Covid-19,29.00462963,84.20833333,Haze,3.979166667,6.403832083,284.8780488,WNW,28.97125,69.54166667,87.89583333,1.333333333,FEW,1.666666667
824,India,IND,2022-04-11,0.0,0.0,Covid-19,24.81481481,76.66666667,Smoke,1.9375,3.11809625,95.65217391,CALM,29.10375,62.20833333,76.77083333,0.7575,CLR,1.3125
825,India,IND,2022-04-12,0.0,0.0,Covid-19,17.74305556,63.9375,Fog,1.75,2.816345,261.8181818,CALM,29.165,53.83333333,63.9375,0.8275,CLR,0.895833333
826,India,IND,2022-04-13,0.0,0.0,Covid-19,33.12056738,91.61702128,Haze,4.042553191,6.505842553,236.0714286,CALM,28.81893617,42.53191489,88.31914894,1.957446809,FEW,2.29787234
827,India,IND,2022-04-14,0.0,0.0,Covid-19,32.52314815,90.54166667,Haze,7.104166667,11.43301958,233.75,W,28.80875,42.10416667,87.1875,1.708333333,FEW,2.0625
828,India,IND,2022-04-15,0.0,0.0,Covid-19,32.92517007,91.26530612,Haze,6.285714286,10.11585143,176.5306122,NW,28.80755102,45.16326531,88.08163265,1.979591837,FEW,2.469387755
829,India,IND,2022-04-16,0.0,0.0,Covid-19,32.53472222,90.5625,Haze,4.8125,7.74494875,177.3529412,CALM,28.79520833,45.39583333,87.8125,1.833333333,FEW,2.145833333
830,India,IND,2022-04-17,6826.0,66.0,Covid-19,32.87037037,91.16666667,Haze,2.770833333,4.459212917,162.5925926,CALM,28.82458333,45.4375,88.125,1.875,CLR,2.520833333
831,India,IND,2022-04-18,0.0,0.0,Covid-19,33.86574074,92.95833333,Haze,2.083333333,3.352791667,287.8947368,CALM,28.875,46.22916667,89.75,1.8125,FEW,2.375
832,India,IND,2022-04-19,0.0,0.0,Covid-19,34.75694444,94.5625,Haze,5.270833333,8.482562917,265.6666667,CALM,28.92541667,46.41666667,91.14583333,1.583333333,CLR,2.4375
833,India,IND,2022-04-20,0.0,0.0,Covid-19,34.25925926,93.66666667,Haze,6.333333333,10.19248667,261.7777778,W,28.88625,42.35416667,89.89583333,1.391041667,SCT,2.0625
834,India,IND,2022-04-21,0.0,0.0,Covid-19,31.66666667,89,Haze,6.020833333,9.689567917,183.6111111,CALM,28.9175,47.5625,86.0625,1.168958333,SCT,1.645833333
835,India,IND,2022-04-22,0.0,0.0,Covid-19,31.84027778,89.3125,Haze,5.9375,9.55545625,237.5555556,W,28.95416667,46.375,86.5625,1.831875,BKN,1.916666667
836,India,IND,2022-04-23,0.0,0.0,Covid-19,32.43055556,90.375,Haze,4.125,6.6385275,282.6923077,CALM,28.95333333,40.64583333,87.04166667,1.570625,CLR,2.604166667
837,India,IND,2022-04-24,15448.0,442.0,Covid-19,32.74305556,90.9375,Haze,6.541666667,10.52776583,274.3902439,WNW,28.895625,42.20833333,87.77083333,1.473125,CLR,2.375
838,India,IND,2022-04-25,0.0,0.0,Covid-19,34.0821256,93.34782609,Widespread Dust,8.782608696,14.13420348,270.8888889,W,28.86434783,42.89130435,89.69565217,1.557391304,CLR,2.717391304
839,India,IND,2022-04-26,0.0,0.0,Covid-19,33.85416667,92.9375,Widespread Dust,4.5625,7.34261375,304.0625,CALM,28.874375,42.77083333,89.33333333,1.354791667,SCT,1.833333333
840,India,IND,2022-04-27,0.0,0.0,Covid-19,34.59490741,94.27083333,Widespread Dust,4.104166667,6.604999583,278.8461538,CALM,28.8625,40.875,90.29166667,1.391458333,CLR,2.666666667
841,India,IND,2022-04-28,0.0,0.0,Covid-19,35.11574074,95.20833333,Haze,3.208333333,5.163299167,263.9130435,CALM,28.85479167,42.47916667,91.33333333,1.416458333,CLR,2.6875
842,India,IND,2022-04-29,0.0,0.0,Covid-19,36.36574074,97.45833333,Haze,4.895833333,7.879060417,268.2352941,W,28.84125,40.83333333,92.89583333,1.770833333,CLR,2.6875
843,India,IND,2022-04-30,0.0,0.0,Covid-19,36.03009259,96.85416667,Haze,3.5,5.63269,247.5,CALM,28.76291667,37.0625,92.04166667,2.0,CLR,2.6875
844,India,IND,2022-05-01,21643.0,1650.0,Covid-19,13.67612293,56.61702128,Light Rain,4.382978723,7.053702979,112.4137931,CALM,29.18468085,53.89361702,56.61702128,0.765106383,OVC,0.319148936
845,India,IND,2022-05-02,0.0,0.0,Covid-19,11.90972222,53.4375,Fog,2.729166667,4.392157083,252.8,CALM,29.103125,49.75,53.4375,0.625,CLR,0.75
846,India,IND,2022-05-03,0.0,0.0,Covid-19,19.51388889,67.125,Haze,7.979166667,12.84119208,276.4583333,W,29.14125,56.4375,67.27083333,1.561875,CLR,1.708333333
847,India,IND,2022-05-04,0.0,0.0,Covid-19,30.74074074,87.33333333,Haze,4.104166667,6.604999583,277.0833333,CALM,29.02354167,39,84.54166667,2.25,CLR,2.208333333
848,India,IND,2022-05-05,0.0,0.0,Covid-19,30.05787037,86.10416667,Haze,4.020833333,6.470887917,147.9487179,CALM,28.899375,63.41666667,86.5625,1.774166667,FEW,2.708333333
